name,price,first_name,last_name,above_100
Elizabeth Gonzales,258.5404307,Elizabeth,Gonzales,true
Tanya Nolan,125.3731537,Tanya,Nolan,true
Edward Thompson,59.52250002,Edward,Thompson,false
Alexis Shelton,267.9887894,Alexis,Shelton,true
Charles Hansen,145.462995,Charles,Hansen,true
Lance Williams,127.3057725,Lance,Williams,true
Rachel Anthony,259.6155523,Rachel,Anthony,true
Jennifer Sanchez MD,210.0647424,Jennifer,Sanchez MD,true
Sara Horton,28.40958591,Sara,Horton,false
Rebecca Jones,57.322012,Rebecca,Jones,false
Jennifer Johnson,246.6467396,Jennifer,Johnson,true
Yvonne Gonzalez,275.9306272,Yvonne,Gonzalez,true
Kyle Singh,217.2739348,Kyle,Singh,true
Katie Hahn,2.120783279,Katie,Hahn,false
Shannon Berry,231.8598166,Shannon,Berry,true
Jeffrey Warren,86.65207578,Jeffrey,Warren,false
Terri Cole,231.8812236,Terri,Cole,true
Michael Brock,201.2818324,Michael,Brock,true
Aaron Perez,284.7928204,Aaron,Perez,true
Ronald Wu,.95116839,Ronald,Wu,false
Lee Brown,239.3766466,Lee,Brown,true
Linda Sullivan,203.38695,Linda,Sullivan,true
Patrick Williams,299.519411,Patrick,Williams,true
Kimberly Young,202.6631629,Kimberly,Young,true
Kari Rodriguez,162.557345,Kari,Rodriguez,true
Michael Fowler,265.8440966,Michael,Fowler,true
Margaret Chambers,212.1076658,Margaret,Chambers,true
Aimee Madden,196.639797,Aimee,Madden,true
Holly Wolfe,67.16853069,Holly,Wolfe,false
Sandra Tran DDS,103.3161214,Sandra,Tran DDS,true
Trevor Hogan,109.3525188,Trevor,Hogan,true
Tracy Gamble,186.3871693,Tracy,Gamble,true
Michael Farley,155.9449595,Michael,Farley,true
Amanda Cain,68.22191909,Amanda,Cain,false
Lori Kim,117.1825105,Lori,Kim,true
Felicia Price,285.8066318,Felicia,Price,true
Robert Sanchez MD,19.14688149,Robert,Sanchez MD,false
Luke Wright,230.5168178,Luke,Wright,true
Alison Davis,126.1550153,Alison,Davis,true
David Lopez,172.4235257,David,Lopez,true
Brian Miller,84.42771508,Brian,Miller,false
Andrea Fischer,268.9880767,Andrea,Fischer,true
Catherine Mason,44.30034366,Catherine,Mason,false
Daniel Myers,18.66063178,Daniel,Myers,false
Kathryn Hendrix,99.0382132,Kathryn,Hendrix,false
Marc Scott,279.9541113,Marc,Scott,true
Jill Estrada,179.4098818,Jill,Estrada,true
Rebecca Tran,126.7752908,Rebecca,Tran,true
Joseph Williams,273.7695261,Joseph,Williams,true
Kevin Stewart,298.416266,Kevin,Stewart,true
Richard Sullivan,201.1878786,Richard,Sullivan,true
Dana Sampson,90.91367199,Dana,Sampson,false
Angie Potter,204.4406052,Angie,Potter,true
Julie Baker,34.67692462,Julie,Baker,false
Danielle Hall,37.33820227,Danielle,Hall,false
Kristine Nelson,180.9262508,Kristine,Nelson,true
Mary Hall,6.782032166,Mary,Hall,false
Joanna Roberts,199.6406206,Joanna,Roberts,true
Nathan Taylor,207.1392596,Nathan,Taylor,true
Dr. Michael Barnes,13.68109809,Dr.,Michael Barnes,false
Christina Underwood,116.5161773,Christina,Underwood,true
Felicia Myers,287.6975493,Felicia,Myers,true
Larry Lopez,16.61856651,Larry,Lopez,false
Jordan May,11.65407271,Jordan,May,false
Crystal Brown,101.5668741,Crystal,Brown,true
Douglas Gonzalez,107.5396998,Douglas,Gonzalez,true
Karen Gray,189.2375503,Karen,Gray,true
Jacob Woods,4.081920897,Jacob,Woods,false
Susan Moore,228.8835806,Susan,Moore,true
Amber Munoz,183.8698007,Amber,Munoz,true
Jennifer Hall,169.1912912,Jennifer,Hall,true
Richard English,168.3341532,Richard,English,true
Charles Black,112.1253535,Charles,Black,true
Alexander Jackson,50.01153002,Alexander,Jackson,false
Christopher Gray,96.17028121,Christopher,Gray,false
John Thornton,254.7283458,John,Thornton,true
Jonathan Bowman,218.7853199,Jonathan,Bowman,true
Spencer Perez,2.151846539,Spencer,Perez,false
Teresa White,111.7279344,Teresa,White,true
John Williams,123.0944798,John,Williams,true
Neil Riley,246.7643409,Neil,Riley,true
Denise Ruiz,65.00153906,Denise,Ruiz,false
Thomas Edwards,137.5328738,Thomas,Edwards,true
Regina Bright,149.5704216,Regina,Bright,true
Chelsea Miller,100.324276,Chelsea,Miller,true
Francisco Marsh,207.4256472,Francisco,Marsh,true
Robert Phillips,152.7011187,Robert,Phillips,true
Wayne French,20.85794959,Wayne,French,false
Jose Guerra,48.69371124,Jose,Guerra,false
Megan Anderson MD,135.3212421,Megan,Anderson MD,true
Diana Jenkins,12.61294669,Diana,Jenkins,false
Jenna Fernandez,16.25693711,Jenna,Fernandez,false
Steven Fitzpatrick,284.8863229,Steven,Fitzpatrick,true
Katherine Garcia,64.86212139,Katherine,Garcia,false
Jeanette Nelson,223.2984239,Jeanette,Nelson,true
Charles Wolfe,135.9130174,Charles,Wolfe,true
Heather Warner,83.57485722,Heather,Warner,false
Noah Martinez,56.01979629,Noah,Martinez,false
Michael Massey,4.291572044,Michael,Massey,false
Mitchell Grant,201.6873037,Mitchell,Grant,true
Melanie Smith,159.6133995,Melanie,Smith,true
Katie Collins,9.224829058,Katie,Collins,false
David Hernandez,15.73795069,David,Hernandez,false
Brian Hall,291.195074,Brian,Hall,true
Jamie Smith,183.4614383,Jamie,Smith,true
Linda Cole,23.58916053,Linda,Cole,false
Susan Peterson,108.8496932,Susan,Peterson,true
Crystal Goodwin,178.4146496,Crystal,Goodwin,true
Robert Haynes,297.5987715,Robert,Haynes,true
Cheryl Dillon,72.07864028,Cheryl,Dillon,false
Ryan Smith,187.4908782,Ryan,Smith,true
Larry Morris,184.1245114,Larry,Morris,true
Ashley Colon,133.6017417,Ashley,Colon,true
Sara Harris,169.5768358,Sara,Harris,true
Maria Morrow,293.8511797,Maria,Morrow,true
Richard Medina,45.80409081,Richard,Medina,false
Jennifer Schultz,191.2894497,Jennifer,Schultz,true
Kelly Jones,56.31030052,Kelly,Jones,false
Veronica Fisher,252.7746212,Veronica,Fisher,true
Douglas Frye,24.18765837,Douglas,Frye,false
John Craig,206.3931048,John,Craig,true
Elizabeth Smith,30.67902141,Elizabeth,Smith,false
Brandi Smith,202.935586,Brandi,Smith,true
Barry Barrera,64.08297522,Barry,Barrera,false
Michelle Davis,220.6267886,Michelle,Davis,true
Julian Gardner,75.06580067,Julian,Gardner,false
Lynn Mercer,196.3225063,Lynn,Mercer,true
Marissa Warner,153.0786777,Marissa,Warner,true
Amber Conway,224.3529359,Amber,Conway,true
Erica Miller,106.1784601,Erica,Miller,true
Ryan Pruitt,51.97864112,Ryan,Pruitt,false
Alyssa Brown,258.8244502,Alyssa,Brown,true
Sherry Barnett,128.6086706,Sherry,Barnett,true
Michael Kramer,43.45006359,Michael,Kramer,false
Alexandra Mckee,274.6453525,Alexandra,Mckee,true
Allen Ho,121.5568358,Allen,Ho,true
Samantha Myers,143.163119,Samantha,Myers,true
Nicole Williams,197.1972072,Nicole,Williams,true
Daniel Gonzales,202.0498212,Daniel,Gonzales,true
April Tucker,145.7811635,April,Tucker,true
Kathleen Allen,244.1887714,Kathleen,Allen,true
Jessica Robinson,74.86547769,Jessica,Robinson,false
Jennifer Butler,283.2608648,Jennifer,Butler,true
John Gilbert,115.0086997,John,Gilbert,true
Chase Reeves,190.6080952,Chase,Reeves,true
Richard Norton,43.98039159,Richard,Norton,false
Benjamin Anderson,196.5543482,Benjamin,Anderson,true
Mrs. Angela Horne,224.6760591,Mrs.,Angela Horne,true
Marvin Dorsey,32.37840368,Marvin,Dorsey,false
Mitchell Mccarthy,61.84373161,Mitchell,Mccarthy,false
Shelby Johnson,228.5681076,Shelby,Johnson,true
Edward Figueroa,22.89044277,Edward,Figueroa,false
Carl Davis,229.467514,Carl,Davis,true
Kathleen Carlson,204.9459123,Kathleen,Carlson,true
Thomas Lozano,191.0344611,Thomas,Lozano,true
Mary Kane,90.29688994,Mary,Kane,false
Calvin Sampson,25.64644247,Calvin,Sampson,false
Cynthia Rodgers,295.6550422,Cynthia,Rodgers,true
Alicia Miller,57.05112596,Alicia,Miller,false
Carrie Ramsey,57.21300316,Carrie,Ramsey,false
Brittany Robles,106.8557156,Brittany,Robles,true
Mary Davis,274.3818893,Mary,Davis,true
Jeffery Herrera,180.3159685,Jeffery,Herrera,true
Charlene Bennett,233.4323734,Charlene,Bennett,true
Christopher Larson,16.953974,Christopher,Larson,false
Gloria Swanson,164.6365239,Gloria,Swanson,true
Bradley Shaw,288.3545798,Bradley,Shaw,true
Jennifer Wells,46.92231009,Jennifer,Wells,false
Stephanie Payne,86.02971631,Stephanie,Payne,false
Robert Riley,149.7374205,Robert,Riley,true
Adam Riley,294.1317942,Adam,Riley,true
Samantha Gill,206.8349372,Samantha,Gill,true
Cynthia Davis,106.7347063,Cynthia,Davis,true
Alex Bullock,243.1194681,Alex,Bullock,true
Kristine Hernandez,139.0242286,Kristine,Hernandez,true
William Miller,135.8292297,William,Miller,true
Scott Vargas,290.3624988,Scott,Vargas,true
John Davis,151.5963629,John,Davis,true
Elizabeth Johnson,56.69604084,Elizabeth,Johnson,false
Haley Gray,175.4636026,Haley,Gray,true
Mary Fleming,283.5268289,Mary,Fleming,true
Timothy Fletcher,191.5815306,Timothy,Fletcher,true
Daniel Mata,237.7692333,Daniel,Mata,true
Deborah Richard,24.40669948,Deborah,Richard,false
Lisa Perry,154.5315691,Lisa,Perry,true
David Mayer,235.3601721,David,Mayer,true
Meghan Williams,48.66705573,Meghan,Williams,false
Sara Kim,18.18066557,Sara,Kim,false
Jacob Carr,288.3763767,Jacob,Carr,true
Ryan Aguilar,49.93268949,Ryan,Aguilar,false
Martha Shah,211.0761118,Martha,Shah,true
Tina George,196.8663123,Tina,George,true
John Stewart,75.54847197,John,Stewart,false
Kimberly Mcintosh,212.0369245,Kimberly,Mcintosh,true
Hunter Johnson,5.521596152,Hunter,Johnson,false
Teresa Gonzales,118.8170089,Teresa,Gonzales,true
Richard White,172.6051799,Richard,White,true
Michelle Contreras,131.0619141,Michelle,Contreras,true
Eric Wilkerson,125.2789998,Eric,Wilkerson,true
Todd Ross,30.56627344,Todd,Ross,false
David Byrd,255.3230084,David,Byrd,true
Alice Griffin,17.1094148,Alice,Griffin,false
Amanda Henry,52.80410654,Amanda,Henry,false
Richard Scott,190.7626035,Richard,Scott,true
Rachel Short,209.4682743,Rachel,Short,true
Roberto Reed,238.5348834,Roberto,Reed,true
Karen Bishop,250.9324619,Karen,Bishop,true
Kimberly Cannon,36.05866382,Kimberly,Cannon,false
Tara Stone,242.4521046,Tara,Stone,true
Alexander Jones,222.7853091,Alexander,Jones,true
Monica Mckee,153.0424143,Monica,Mckee,true
Donald Velez,116.9798213,Donald,Velez,true
Rebecca Bennett DVM,95.36196128,Rebecca,Bennett DVM,false
James Kelly,3.404080573,James,Kelly,false
Thomas Pugh,229.9178715,Thomas,Pugh,true
Natalie Thomas,249.1506403,Natalie,Thomas,true
Kelly Henry,8.794748794,Kelly,Henry,false
Marvin Ross,283.3202032,Marvin,Ross,true
Johnny Khan,36.82979468,Johnny,Khan,false
Tracey Stewart,176.3571976,Tracey,Stewart,true
Chad Reyes,118.9715967,Chad,Reyes,true
Roger Schmidt,216.5821402,Roger,Schmidt,true
Katherine Santiago,247.8126233,Katherine,Santiago,true
Morgan Grant,125.4293095,Morgan,Grant,true
Katherine Hernandez,104.8406536,Katherine,Hernandez,true
Bradley Schultz,236.5732716,Bradley,Schultz,true
Megan Bender,230.030101,Megan,Bender,true
Erica Soto MD,256.2942357,Erica,Soto MD,true
Michael Nelson,46.90079791,Michael,Nelson,false
Johnny Salinas,267.6759202,Johnny,Salinas,true
Aaron King,113.6461521,Aaron,King,true
Dawn Thompson,222.5901631,Dawn,Thompson,true
Katherine Russell,191.3763028,Katherine,Russell,true
Linda Cannon,258.1438146,Linda,Cannon,true
Katie Sanchez,280.6144143,Katie,Sanchez,true
Sean Hall,165.4549617,Sean,Hall,true
Jesse Nguyen,299.2223405,Jesse,Nguyen,true
Carol Mcdonald,229.8438707,Carol,Mcdonald,true
April Levine,197.0064311,April,Levine,true
Wendy Morales,80.41579675,Wendy,Morales,false
Steven Harris,17.87138352,Steven,Harris,false
Robert Baker,205.5388256,Robert,Baker,true
Rebecca Snow,166.9426449,Rebecca,Snow,true
Kevin Vasquez,101.2600929,Kevin,Vasquez,true
Jasmine Turner,90.78989557,Jasmine,Turner,false
Eugene Kelly,259.8690637,Eugene,Kelly,true
Hayden Jones,177.6094069,Hayden,Jones,true
Lauren Brown,123.7694882,Lauren,Brown,true
Darren Baldwin,193.5350016,Darren,Baldwin,true
Melissa Dunn,292.6974674,Melissa,Dunn,true
Jeremy Martinez,134.5767791,Jeremy,Martinez,true
Erik Murphy,242.6440419,Erik,Murphy,true
Jason Wilson,167.7644488,Jason,Wilson,true
Michael Jenkins,55.14744329,Michael,Jenkins,false
Hector Bush,287.648711,Hector,Bush,true
Brandon Williams,118.2920445,Brandon,Williams,true
Frank Webb,37.71749722,Frank,Webb,false
Cassandra Bender,161.6774838,Cassandra,Bender,true
Veronica Reed,290.0029202,Veronica,Reed,true
Christina Hayes,12.87802618,Christina,Hayes,false
James Lopez,121.234295,James,Lopez,true
Michael Bishop,63.21393506,Michael,Bishop,false
Karen Chambers,1.350690188,Karen,Chambers,false
Katie Peterson,249.7308083,Katie,Peterson,true
Samuel Brown,107.7500445,Samuel,Brown,true
Roger Davis Jr.,134.9836691,Roger,Davis Jr.,true
Michael Frye,79.37795931,Michael,Frye,false
Steven Romero,42.27244785,Steven,Romero,false
Molly Villegas,90.15486368,Molly,Villegas,false
Barbara Wilson,120.1990413,Barbara,Wilson,true
Maria Ford,117.0118821,Maria,Ford,true
Wendy Mendoza,78.26936903,Wendy,Mendoza,false
Jessica Stevenson,36.5868559,Jessica,Stevenson,false
Jimmy Torres,174.1771468,Jimmy,Torres,true
Luis Bender,11.41095402,Luis,Bender,false
Steven Rhodes,199.6007811,Steven,Rhodes,true
Breanna Acosta,231.1648218,Breanna,Acosta,true
Tyler Murphy,102.5235927,Tyler,Murphy,true
Chelsea Jones,77.2750633,Chelsea,Jones,false
Ronald Carroll,278.4580073,Ronald,Carroll,true
Michael Mcdowell,272.6706491,Michael,Mcdowell,true
Tammy Jones,251.2208407,Tammy,Jones,true
Madison Gardner,115.392887,Madison,Gardner,true
John Cortez,84.4647357,John,Cortez,false
Molly Garrett,169.0614301,Molly,Garrett,true
Lacey Henderson,130.2953323,Lacey,Henderson,true
David Lee,241.3572729,David,Lee,true
Shelley Jordan,184.8717366,Shelley,Jordan,true
James Dalton,1.487647984,James,Dalton,false
Dr. Brandi Carey,278.555597,Dr.,Brandi Carey,true
Jose Price,192.0424162,Jose,Price,true
Larry Moore,38.86170696,Larry,Moore,false
Amber Hanson,184.9978965,Amber,Hanson,true
Matthew Wood,82.29692586,Matthew,Wood,false
Laura Stewart,104.9087612,Laura,Stewart,true
Theodore Santos,10.73014136,Theodore,Santos,false
Victor Walls,50.67074799,Victor,Walls,false
Kayla Taylor,290.4631065,Kayla,Taylor,true
Bobby Garcia,267.1637082,Bobby,Garcia,true
Darren Perry,118.3077142,Darren,Perry,true
Kathy Fernandez,43.03012379,Kathy,Fernandez,false
Ann Brown,248.9959195,Ann,Brown,true
Victoria Bowman,191.2112641,Victoria,Bowman,true
Kathleen Schmidt,215.1072446,Kathleen,Schmidt,true
Jack Jenkins,40.9290152,Jack,Jenkins,false
Caitlin Ferrell,3.637623693,Caitlin,Ferrell,false
Thomas Robinson,155.6875459,Thomas,Robinson,true
Tina Murphy,137.1963833,Tina,Murphy,true
Emily Schultz,241.8761367,Emily,Schultz,true
Michelle Clark,228.1527518,Michelle,Clark,true
Michael Sims,142.2333659,Michael,Sims,true
Christina Glass DDS,229.9384508,Christina,Glass DDS,true
Rhonda Hinton,176.6581058,Rhonda,Hinton,true
Natalie Herrera,96.70920437,Natalie,Herrera,false
Ashley Morgan,159.2507418,Ashley,Morgan,true
Robert Harris,225.2149852,Robert,Harris,true
Mark Jones,30.03101374,Mark,Jones,false
Bryan Knox,295.2431054,Bryan,Knox,true
Deanna Hill,11.16813383,Deanna,Hill,false
Justin Owens,114.5200091,Justin,Owens,true
William Curtis,275.2931123,William,Curtis,true
Nicole Zhang,183.3759772,Nicole,Zhang,true
Denise Peters,279.203519,Denise,Peters,true
Brian Martinez,216.4382172,Brian,Martinez,true
Katie Williams,92.09179494,Katie,Williams,false
Melissa Sanchez,7.361219707,Melissa,Sanchez,false
Nathan Smith,236.8686908,Nathan,Smith,true
Elizabeth Lloyd,221.2725681,Elizabeth,Lloyd,true
Brian Miller,220.5383654,Brian,Miller,true
Kevin Lin,66.53655351,Kevin,Lin,false
Ryan Lee,148.3049583,Ryan,Lee,true
Rachel Bates,47.63956008,Rachel,Bates,false
Tina Le,288.3328227,Tina,Le,true
Gregory Wells,161.829558,Gregory,Wells,true
Shelly Archer,142.5609566,Shelly,Archer,true
James Love,146.0547623,James,Love,true
Laura Park,131.7416352,Laura,Park,true
Diana Williams,82.38285807,Diana,Williams,false
Amy Burke,77.89454537,Amy,Burke,false
Aaron Odom,210.1852942,Aaron,Odom,true
Jack Moreno,101.8517399,Jack,Moreno,true
Sara Huff,287.3478106,Sara,Huff,true
Kayla Perry,258.4943401,Kayla,Perry,true
Kimberly Hernandez,204.7037518,Kimberly,Hernandez,true
David Manning,255.6575012,David,Manning,true
Connie Hudson,184.677313,Connie,Hudson,true
Laura Smith,241.0045613,Laura,Smith,true
Susan Ward,220.2433369,Susan,Ward,true
Brandon Smith,15.50742532,Brandon,Smith,false
Tara Rush,261.3083818,Tara,Rush,true
Joshua Smith,292.3935574,Joshua,Smith,true
Eric Ponce,241.2008493,Eric,Ponce,true
Drew Fowler,229.3811853,Drew,Fowler,true
Dean Taylor,143.2120593,Dean,Taylor,true
Mary Cox,83.1052533,Mary,Cox,false
Christopher Bernard,286.6231812,Christopher,Bernard,true
Victoria Marshall,224.2248394,Victoria,Marshall,true
Gina Cantrell,228.9263908,Gina,Cantrell,true
Lauren Harris,115.2815907,Lauren,Harris,true
Katherine Williams,3.903225947,Katherine,Williams,false
Destiny Carter,68.58714416,Destiny,Carter,false
Joshua Murphy,290.7355659,Joshua,Murphy,true
Mary Oconnell,2.617958432,Mary,Oconnell,false
Matthew Ford MD,207.097787,Matthew,Ford MD,true
Dakota Lewis,289.3924431,Dakota,Lewis,true
Hannah Hardin,271.1658213,Hannah,Hardin,true
Tina Romero,177.1903295,Tina,Romero,true
Kristen Matthews,237.1213401,Kristen,Matthews,true
Kathleen Riddle,291.0748243,Kathleen,Riddle,true
Barry Gomez,162.7130898,Barry,Gomez,true
Samuel Howell,40.61795942,Samuel,Howell,false
Miss Laura Lee,91.2972184,Miss,Laura Lee,false
Brendan Osborne DVM,276.2792457,Brendan,Osborne DVM,true
Sylvia Guerra,182.9708966,Sylvia,Guerra,true
Michael Farrell,226.434126,Michael,Farrell,true
Gregory Andrews,49.7209537,Gregory,Andrews,false
Nicole Short,47.78145565,Nicole,Short,false
Leonard Cole,18.00912332,Leonard,Cole,false
Scott Dean,251.8019575,Scott,Dean,true
Justin Nichols,238.4065923,Justin,Nichols,true
Daniel Marquez,226.3370405,Daniel,Marquez,true
Curtis Vasquez,118.5673861,Curtis,Vasquez,true
Anthony Miller,57.56305716,Anthony,Miller,false
Mrs. Lori Rowe,148.6442505,Mrs.,Lori Rowe,true
Melissa Nash,21.07289451,Melissa,Nash,false
Michael Moran,58.1888972,Michael,Moran,false
Ann Price,108.6046303,Ann,Price,true
Chris Morales,112.1832371,Chris,Morales,true
Linda Barker,164.5778224,Linda,Barker,true
Brent Erickson,206.3316885,Brent,Erickson,true
Bradley Mercer,99.10333147,Bradley,Mercer,false
Roger Mercado,60.21976,Roger,Mercado,false
Steven Smith,41.04648541,Steven,Smith,false
John Melendez,175.5432774,John,Melendez,true
Kevin Bailey,141.1731978,Kevin,Bailey,true
Lauren Pace,132.254521,Lauren,Pace,true
Suzanne Ruiz,121.2499485,Suzanne,Ruiz,true
Jimmy Brandt,281.8863338,Jimmy,Brandt,true
Crystal Patterson,257.9788502,Crystal,Patterson,true
Marie Keller,262.8692979,Marie,Keller,true
Brent Douglas,241.451928,Brent,Douglas,true
Timothy Yoder,35.82015687,Timothy,Yoder,false
Bobby Brown,258.2177753,Bobby,Brown,true
Matthew Lindsey,196.1645222,Matthew,Lindsey,true
Ashley Horn,253.3056053,Ashley,Horn,true
Michael Crane,130.2061163,Michael,Crane,true
Steven Moses,37.5692067,Steven,Moses,false
Sabrina Caldwell,207.9643308,Sabrina,Caldwell,true
Peter Rodriguez,44.33692459,Peter,Rodriguez,false
Thomas Santos,50.78965717,Thomas,Santos,false
Christopher Moses,7.94708955,Christopher,Moses,false
Christina Macdonald,70.69107175,Christina,Macdonald,false
Anne Moyer,39.00052557,Anne,Moyer,false
Christopher Miller,73.74952425,Christopher,Miller,false
Amanda Evans MD,49.99389681,Amanda,Evans MD,false
Michael Hoffman,292.8145514,Michael,Hoffman,true
Christina Parker,60.60489275,Christina,Parker,false
Allen Yang,103.9732013,Allen,Yang,true
William Craig,132.2624236,William,Craig,true
Natalie Lawrence,73.08691353,Natalie,Lawrence,false
Leslie Phillips,54.08477102,Leslie,Phillips,false
Kelsey Blanchard,233.6669049,Kelsey,Blanchard,true
Justin Romero,291.7992113,Justin,Romero,true
Christopher Robertson,155.3487848,Christopher,Robertson,true
Don Soto,123.4344278,Don,Soto,true
Amanda Carter,196.1284592,Amanda,Carter,true
Rebecca Miller,253.1359775,Rebecca,Miller,true
Susan King,290.4352343,Susan,King,true
Nichole Kim,197.4409594,Nichole,Kim,true
Jennifer Brennan,6.431798316,Jennifer,Brennan,false
Marissa Salas,266.4653648,Marissa,Salas,true
Leslie Soto,257.3917063,Leslie,Soto,true
Christopher Romero,265.8734427,Christopher,Romero,true
Catherine Smith,121.6244263,Catherine,Smith,true
Casey Sparks,223.4332008,Casey,Sparks,true
Joy Bass DDS,9.330745568,Joy,Bass DDS,false
Andrew Freeman,30.81235103,Andrew,Freeman,false
Kristi Phillips,98.29957713,Kristi,Phillips,false
Lisa Harvey,51.90383153,Lisa,Harvey,false
Molly Stevens,114.4886036,Molly,Stevens,true
Heather Logan,287.6413525,Heather,Logan,true
Michelle Ferrell,237.9257311,Michelle,Ferrell,true
Ashley Carter,.936111768,Ashley,Carter,false
Cathy Rodriguez,271.2089008,Cathy,Rodriguez,true
Curtis King,174.132933,Curtis,King,true
Kevin White,134.2767376,Kevin,White,true
Joan Bennett,53.8272744,Joan,Bennett,false
Christine Townsend,146.9949922,Christine,Townsend,true
Jeremy Smith,52.45978554,Jeremy,Smith,false
Robert Brooks,215.3898417,Robert,Brooks,true
Riley Sims,7.442438306,Riley,Sims,false
Michael Barnett,70.13114802,Michael,Barnett,false
Julie Lewis,225.2868054,Julie,Lewis,true
Madison Collins,289.4075662,Madison,Collins,true
Sheila Roberts,88.01796542,Sheila,Roberts,false
Sandy Logan,152.8334934,Sandy,Logan,true
Lisa Sanders,224.6847231,Lisa,Sanders,true
Alan Carrillo,82.52795012,Alan,Carrillo,false
Bryan Gonzalez,292.3499164,Bryan,Gonzalez,true
Tony Campbell,227.561663,Tony,Campbell,true
Tricia Diaz,226.8505284,Tricia,Diaz,true
Thomas Bautista,172.7340191,Thomas,Bautista,true
Leah Adams,262.4695697,Leah,Adams,true
Sarah Garcia,142.5806502,Sarah,Garcia,true
Samuel Kelly,74.13104205,Samuel,Kelly,false
Donald Davis,40.42276057,Donald,Davis,false
Jason Clayton,46.44294936,Jason,Clayton,false
Steven Johnson,56.81280976,Steven,Johnson,false
Mark Harrington,34.55409068,Mark,Harrington,false
Sarah Johnston,250.2748339,Sarah,Johnston,true
Eric Mclean,10.03112018,Eric,Mclean,false
Andrea Wallace,275.3752429,Andrea,Wallace,true
Jessica Nash,299.7879919,Jessica,Nash,true
Sherry Washington,172.7116335,Sherry,Washington,true
Christopher Mcdonald,160.4626889,Christopher,Mcdonald,true
Amber Frey,34.95023661,Amber,Frey,false
Paul Hernandez,289.54596,Paul,Hernandez,true
Caitlin Wolfe,133.492204,Caitlin,Wolfe,true
Linda Moore,109.111364,Linda,Moore,true
Emily Kennedy,184.3424333,Emily,Kennedy,true
Johnathan Roberts,240.0671106,Johnathan,Roberts,true
Sheila Meyer,8.951606401,Sheila,Meyer,false
John Miller,12.77698288,John,Miller,false
Brian Taylor,206.1072212,Brian,Taylor,true
April Johnson,44.6390832,April,Johnson,false
Jacqueline Roberts,257.7600617,Jacqueline,Roberts,true
Deborah Mullins,8.12478078,Deborah,Mullins,false
John Morales,282.1522774,John,Morales,true
Sara Knight,69.11948653,Sara,Knight,false
Nicholas Jones,147.9903376,Nicholas,Jones,true
Melissa Smith,137.9024249,Melissa,Smith,true
Sophia Bush DDS,240.3544329,Sophia,Bush DDS,true
Amanda Haynes,254.4947747,Amanda,Haynes,true
Mark Scott,217.3465903,Mark,Scott,true
Briana Stout,284.9232772,Briana,Stout,true
Adriana Hernandez,137.0553969,Adriana,Hernandez,true
Savannah Owens,114.1584941,Savannah,Owens,true
Darrell Miller,235.3969844,Darrell,Miller,true
Kathleen Cole,9.458820417,Kathleen,Cole,false
Debra Greene,17.70913105,Debra,Greene,false
Miranda Thomas,209.7660576,Miranda,Thomas,true
Miranda Grimes,30.16987175,Miranda,Grimes,false
Robert Murray,45.25530846,Robert,Murray,false
Emily Jimenez,68.1519902,Emily,Jimenez,false
Sarah Nelson,142.596694,Sarah,Nelson,true
Brandon Howard,116.9178374,Brandon,Howard,true
Anita Morton,174.457653,Anita,Morton,true
Tanya Gomez,141.9566503,Tanya,Gomez,true
Brenda Ramirez,182.4741505,Brenda,Ramirez,true
William Kim,59.61513307,William,Kim,false
Jade Larsen,15.48445606,Jade,Larsen,false
Dale Aguilar,285.8782325,Dale,Aguilar,true
Mary Parsons,97.64927001,Mary,Parsons,false
Juan Walker,282.0439499,Juan,Walker,true
Andres Davis,132.0528361,Andres,Davis,true
Amy Brock,216.5909999,Amy,Brock,true
Melissa Spencer,204.3219184,Melissa,Spencer,true
Michael Conner,254.2036086,Michael,Conner,true
Christina Norman,240.0086072,Christina,Norman,true
Claudia Powell,138.3167093,Claudia,Powell,true
Christopher Smith,149.8776682,Christopher,Smith,true
Jason Reyes,201.3017033,Jason,Reyes,true
Teresa Powers,74.94864624,Teresa,Powers,false
Jordan Owens,173.401528,Jordan,Owens,true
Brianna Strickland,109.3849184,Brianna,Strickland,true
Henry Newton,15.91650852,Henry,Newton,false
Brittney Salinas,185.2157693,Brittney,Salinas,true
Susan Burton,81.35297731,Susan,Burton,false
Autumn Anderson,174.8502372,Autumn,Anderson,true
Philip Craig,181.8033289,Philip,Craig,true
Rickey Hansen,98.17265482,Rickey,Hansen,false
Kenneth Mitchell,179.2692812,Kenneth,Mitchell,true
Jasmine Trevino,154.8928435,Jasmine,Trevino,true
James Gomez,236.1900572,James,Gomez,true
Steven Barnes,164.3447039,Steven,Barnes,true
Sara Lawrence,191.9729896,Sara,Lawrence,true
Alejandro Moore DVM,69.55864829,Alejandro,Moore DVM,false
Chris Sanchez,126.8762688,Chris,Sanchez,true
James Lamb,37.85686768,James,Lamb,false
Blake Cox,298.8918376,Blake,Cox,true
Brandon Oliver,65.84316068,Brandon,Oliver,false
Kelly Olsen,222.0802502,Kelly,Olsen,true
Lisa Obrien,270.5941753,Lisa,Obrien,true
Deanna Barnes,235.8003193,Deanna,Barnes,true
David Knight,98.60176629,David,Knight,false
Eric David,172.0130782,Eric,David,true
Darryl Williams,189.9482256,Darryl,Williams,true
Anne Kaiser,258.0337148,Anne,Kaiser,true
Carol Richards,190.318127,Carol,Richards,true
